Price,Close,High,Low,Open,Volume,10Y_Yield,SOXX_Close,VIX
2018-10-19,165.7062530517578,168.62732902576678,165.10287918771158,167.20030774960298,82923700,3.2,51.949222564697266,19.889999389648438
2018-10-22,166.55865478515625,167.84200814468886,165.29444548380062,166.70230829040807,52909300,3.2,52.268089294433594,19.639999389648438
2018-10-23,165.94570922851562,166.7693567595524,161.68381806771447,163.4268772622712,77567000,3.17,51.99611282348633,20.709999084472656
2018-10-24,158.35086059570312,166.03184890254977,158.06353906141385,165.75411400813098,102997400,3.1,48.5855598449707,25.229999542236328
2018-10-25,163.82908630371094,164.8059737722491,160.09394982662647,160.81224642712593,83481100,3.14,49.670318603515625,24.219999313354492
2018-10-26,159.6150665283203,162.7755741190791,157.28777821907994,158.2167762148377,130970900,3.08,48.80751419067383,24.15999984741211
2018-10-29,156.3300323486328,162.67977752372752,153.3227651856918,162.05725979093637,111871900,3.08,48.29796600341797,24.700000762939453
2018-10-30,158.9063720703125,159.02129485809485,155.1616486880546,155.8703733115389,92584000,3.12,50.304901123046875,23.350000381469727
2018-10-31,162.64154052734375,164.01108593837324,161.41563400236367,161.49225407353646,73828600,3.15,50.94263458251953,21.229999542236328
2018-11-01,164.78683471679688,164.95923352060163,161.64548504584138,162.88096352946107,52706800,3.14,53.334083557128906,19.34000015258789
2018-11-02,162.22012329101562,165.2561221041836,161.10915427660566,164.2792345491829,75966800,3.22,52.53067398071289,19.510000228881836
2018-11-05,161.81788635253906,162.4882936804081,160.01735128873332,162.43083228284556,39573500,3.2,52.05238723754883,19.959999084472656
2018-11-06,163.0437774658203,163.95361702188535,161.5880254078461,161.82745763911498,34410400,3.22,52.658851623535156,19.90999984741211
2018-11-07,168.15805053710938,168.15805053710938,164.60486970798632,164.9975420841931,51169600,3.22,53.25593185424805,16.360000610351562
2018-11-08,167.0854034423828,167.88989227423738,166.29048663931778,167.37271044391343,40296500,3.24,53.11213302612305,16.719999313354492
2018-11-09,164.26962280273438,165.92648928206208,162.96711124892718,165.52424500109242,50602700,3.19,52.09927749633789,17.360000610351562
2018-11-12,159.29908752441406,163.42689772556955,159.1554193870227,163.12043200395078,62578400,3.19,49.77348327636719,20.450000762939453
2018-11-13,159.43312072753906,162.31587926708738,158.98298700486848,160.04606659891016,64128100,3.14,50.45808792114258,20.020000457763672
2018-11-14,158.21676635742188,161.5688165540358,157.30692708395392,161.013332196372,75270700,3.12,50.6800422668457,21.25
2018-11-15,160.984619140625,161.41559414749923,156.5503450464656,157.929462145707,73254300,3.11,52.393123626708984,19.979999542236328
2018-11-16,160.4196319580078,161.19539022807643,158.77233665775398,159.41401343193155,65390700,3.08,51.76165771484375,18.139999389648438
2018-11-19,155.20953369140625,159.84493777624533,154.7115106020438,159.65339493073128,67280500,3.06,49.7828483581543,20.100000381469727
2018-11-20,152.43209838867188,154.55825720188477,150.4879103606822,151.6754845568258,102652800,3.06,49.84537124633789,22.479999542236328
2018-11-21,153.59095764160156,155.12332951385733,152.49914743209823,154.52954235490432,42965800,3.06,50.051692962646484,20.799999237060547
2018-11-23,152.4800262451172,154.04111443159684,152.3650888385038,152.3650888385038,23503700,3.05,50.079833984375,21.520000457763672
2018-11-26,156.00445556640625,156.08107562991393,153.96448839013976,154.6157516230637,42012600,3.07,50.98640441894531,18.899999618530273
2018-11-27,156.5312042236328,156.92387655603252,154.36672768859805,155.15207235339744,36608100,3.06,51.06142044067383,19.020000457763672
2018-11-28,161.5688934326172,161.5688934326172,156.5599744187357,157.66135701903443,70141000,3.06,52.255577087402344,18.489999771118164
2018-11-29,161.04209899902344,162.10517859860556,159.76833249879968,160.88887349071882,44885700,3.03,51.874202728271484,18.790000915527344
2018-11-30,162.21054077148438,162.30631950797482,160.45789511294964,161.2623985036326,36722800,3.01,52.59633255004883,18.06999969482422
2018-12-03,165.04537963867188,165.9839496217125,162.34457783710394,165.7924068148972,50771700,2.98,53.978057861328125,16.440000534057617
2018-12-04,158.71482849121094,164.64317249683018,158.5232856411916,164.18345212024448,70594700,2.91,51.39592361450195,20.739999771118164
2018-12-06,159.8353729248047,159.85453159435096,154.9318057133376,155.5160209173431,71715500,2.87,51.1333122253418,21.190000534057617
2018-12-07,154.55825805664062,160.05561129151843,154.0602350543986,159.13619994837293,80432200,2.85,49.226409912109375,23.229999542236328
2018-12-10,156.1768341064453,156.85681333448488,152.67154337796845,154.2709486350669,73960800,2.85,49.85787582397461,22.639999389648438
2018-12-11,156.69403076171875,158.76272875703296,155.37236016241516,158.7244114161288,59058300,2.89,50.17675018310547,21.760000228881836
2018-12-12,158.07315063476562,160.51536214077342,157.98695854501753,158.98299012537723,53780000,2.91,50.88948059082031,21.459999084472656
2018-12-13,158.12103271484375,159.76832744067102,157.09625587133573,159.10749222215193,46378500,2.91,50.783199310302734,20.649999618530273
2018-12-14,154.27099609375,156.88559229086735,153.9070543807777,156.31096363298977,56547400,2.89,50.064205169677734,21.6299991607666
2018-12-17,150.7752685546875,154.8360447513919,149.56853528285876,153.61015280781788,74834100,2.86,49.41542053222656,24.520000457763672
2018-12-18,151.72340393066406,153.18872791430104,150.401733430214,151.94367747614487,63642100,2.82,50.06702423095703,25.579999923706055
2018-12-19,147.99783325195312,153.9261769806089,146.85813361897638,151.493537596286,81856500,2.77,47.9367790222168,25.579999923706055
2018-12-20,145.85252380371094,149.2811949265744,144.03284478847044,147.63390009405265,99002100,2.79,47.604698181152344,28.3799991607666
2018-12-21,141.33206176757812,147.57644371695122,140.51798635142023,146.5804120841096,141129400,2.79,46.79645919799805,30.110000610351562
2018-12-24,137.82728576660156,142.13018229184672,137.78887345944776,140.3052972624004,56163300,2.74,45.4243278503418,36.06999969482422
2018-12-26,146.43312072753906,146.50994535614566,138.3939846531429,139.34485430759264,98982100,2.81,48.149803161621094,30.40999984741211
2018-12-27,146.999755859375,147.12460684019618,141.2657558304645,144.42569180039033,85824300,2.77,48.46619415283203,29.959999084472656
2018-12-28,146.92294311523438,149.43936718853584,145.7223568733014,148.05628949293407,77856600,2.72,48.813934326171875,28.34000015258789
2018-12-31,148.16192626953125,148.85346504545842,146.67321120873606,148.36363118567346,53015300,2.69,49.155391693115234,25.420000076293945
2019-01-02,148.75743103027344,149.59303430094494,144.91555534999236,145.0212075174238,58576700,2.66,49.471805572509766,23.219999313354492
2019-01-03,143.89749145507812,147.20149293696977,143.58053488490796,146.56759445222525,74820200,2.56,46.58657455444336,25.450000762939453
2019-01-04,150.05409240722656,150.7936577622389,145.74159526863968,146.3178679699147,74709300,2.67,48.68862533569336,21.3799991607666
2019-01-07,151.8405303955078,152.58009557892007,149.9388060080406,150.42863988880845,52059300,2.7,49.587703704833984,21.399999618530273
2019-01-08,153.21401977539062,153.78069297097673,150.98572464918954,153.23321860346226,49388700,2.73,49.371559143066406,20.469999313354492
2019-01-09,154.46258544921875,155.13491061715678,153.16594682451796,153.80945910351502,46491700,2.74,50.64030838012695,19.979999542236328
2019-01-10,154.90444946289062,154.99088816130418,152.42643751920454,153.2908684701247,38943400,2.74,51.08829116821289,19.5
2019-01-11,154.33775329589844,154.5010312538349,153.47332247344394,153.9919838980352,30176600,2.71,51.636505126953125,18.190000534057617
2019-01-14,152.97390747070312,153.63663345045305,152.32078090529944,153.0315332679693,30710200,2.71,50.79694366455078,19.06999969482422
2019-01-15,155.9609832763672,156.17228765911815,153.5886233336963,153.67506203875007,40874200,2.72,50.944175720214844,18.600000381469727
2019-01-16,155.93214416503906,157.30560776646755,155.87450371576233,156.22027313345518,33812200,2.73,50.4774055480957,19.040000915527344
2019-01-17,157.1615447998047,157.8626830557099,155.18298103441043,155.4326976946468,39329000,2.75,50.944175720214844,18.059999465942383
2019-01-18,158.71749877929688,159.45706399669095,157.3440351740157,158.26607718672068,57183200,2.79,52.26931381225586,17.799999237060547
2019-01-22,155.53831481933594,157.65134318032463,154.4049540508444,157.57450392012262,56711700,2.74,50.76560974121094,20.799999237060547
2019-01-23,155.7400360107422,157.04627438264123,153.98239071076293,156.33553673177994,38106100,2.76,50.40848159790039,19.520000457763672
2019-01-24,156.74851989746094,156.97903770704556,155.6535859492203,156.249071971157,32417800,2.72,53.33757019042969,18.889999389648438
2019-01-25,158.62144470214844,159.10167918765976,157.46888486804,158.0067451469177,36515900,2.76,54.44342041015625,17.420000076293945
2019-01-28,156.66209411621094,156.6716935298871,155.35585573217725,156.57565542634535,33491200,2.75,53.36890411376953,18.8700008392334
2019-01-29,155.18295288085938,156.78693403710528,154.62587921161852,156.74850707752125,30784200,2.72,52.59825134277344,19.1299991607666
2019-01-30,159.13047790527344,159.7067650987752,156.450776163352,156.94061001891404,41346500,2.7,54.123878479003906,17.65999984741211
2019-01-31,161.512451171875,162.30964210486374,159.88925641180327,160.1101601517231,37258400,2.63,54.09881591796875,16.56999969482422
2019-02-01,160.83058166503906,161.9351301555351,160.38877399331943,160.7153300386076,32143700,2.7,54.747291564941406,16.139999389648438
2019-02-04,162.82827758789062,162.82827758789062,160.7152491188275,160.8593135793307,26718800,2.73,55.02296447753906,15.729999542236328
2019-02-05,164.26893615722656,164.46102693753951,162.98191180798406,163.0491369860794,28156400,2.71,55.273590087890625,15.569999694824219
2019-02-06,163.77915954589844,164.5955493106359,163.03959439558972,164.3074203675475,27970000,2.7,56.761627197265625,15.380000114440918
2019-02-07,161.5797119140625,162.75148538361236,160.35031264364878,162.3480901219699,42036200,2.65,55.53047561645508,16.3700008392334
2019-02-08,161.89663696289062,161.92544985771443,159.98531321348017,160.1677899955001,29020700,2.63,55.4333610534668,15.720000267028809
2019-02-11,161.74295043945312,162.87631131710665,161.33955527623155,162.48251556648853,21434100,2.65,55.70589828491211,15.970000267028809
2019-02-12,164.134521484375,164.37463869730524,162.63619242058493,162.92433600721955,29722100,2.68,56.8838005065918,15.430000305175781
2019-02-13,164.2498016357422,165.3543498007642,164.06732483286177,164.86450122157575,26094100,2.71,57.06550216674805,15.649999618530273
2019-02-14,164.4514923095703,165.03737894645192,163.11644107544242,163.66390074777183,30326800,2.66,57.2190055847168,16.219999313354492
2019-02-15,165.14303588867188,165.73852195610627,164.37465778694124,165.70010964603674,32521700,2.66,57.51347351074219,14.90999984741211
2019-02-19,165.46954345703125,165.96899127552146,164.6051275049731,164.63394039300243,19487700,2.65,57.43516540527344,14.880000114440918
2019-02-20,165.44076538085938,166.23795631378943,164.54753635281963,165.58482985131994,32593000,2.65,57.923858642578125,14.020000457763672
2019-02-21,164.83566284179688,165.45036233260512,163.96164730801698,164.99894079108745,25207400,2.69,57.494686126708984,14.460000038146973
2019-02-22,166.05552673339844,166.17077835269598,165.10465690740108,165.1911102774718,27735400,2.65,58.11182403564453,13.510000228881836
2019-02-25,166.66055297851562,167.75548684202369,166.5452867548472,167.32327880614253,32608800,2.67,58.59113311767578,14.850000381469727
2019-02-26,166.8334503173828,167.36171116034177,165.9786335553557,166.25717775236717,21939700,2.64,58.224605560302734,15.170000076293945
2019-02-27,166.727783203125,166.92948810893475,164.97012345897988,166.06505735551062,25162000,2.69,57.5260009765625,14.699999809265137
2019-02-28,166.34361267089844,166.93909870460396,165.87297762954222,166.20914760988128,25085500,2.73,57.56047058105469,14.779999732971191
2019-03-01,167.49620056152344,167.74591724375466,166.33402653815043,167.54422694615116,31431200,2.76,58.07109451293945,13.569999694824219
2019-03-04,167.52496337890625,168.84080092188003,165.65205218309927,168.6006837261204,38063500,2.72,58.077369689941406,14.630000114440918
2019-03-05,167.64988708496094,168.16853395900287,166.8238830591937,167.64988708496094,22319900,2.72,57.85493850708008,14.739999771118164
2019-03-06,166.69900512695312,167.84196563554667,166.43007496676577,167.8131527366405,27194600,2.69,56.89945602416992,15.739999771118164
2019-03-07,164.65313720703125,166.3339573809973,164.03843784391864,166.27633160564125,39407400,2.64,56.28544998168945,16.59000015258789
2019-03-08,164.4034423828125,164.48988105728432,162.6457827239318,162.8090606609088,39303200,2.62,56.235321044921875,16.049999237060547
2019-03-11,167.82275390625,167.9380201586748,165.05661299316543,165.08542589237294,30518400,2.64,57.54480743408203,14.329999923706055
2019-03-12,168.74478149414062,169.1769895631768,167.86115187471785,168.26454704952442,33953500,2.61,57.760963439941406,13.770000457763672
2019-03-13,170.0126190185547,170.89624877421025,169.37872059218066,169.61883785150863,42426100,2.61,57.99277877807617,13.40999984741211
2019-03-14,169.72451782226562,170.32960344904365,169.6764914314174,170.12791312531658,23751500,2.63,57.67637634277344,13.5
2019-03-15,171.2996368408203,171.80868419328823,170.27192806715587,170.3871796471584,38192000,2.59,59.349246978759766,12.880000114440918
2019-03-18,171.70761108398438,172.2272164569134,170.88010392310127,171.2265026109655,32935100,2.6,59.258392333984375,13.100000381469727
2019-03-19,172.28492736816406,173.19903042562433,171.55363317638486,172.41000557286546,36893300,2.61,60.025909423828125,13.5600004196167
2019-03-20,172.9681396484375,174.02658432545815,171.50558023580416,172.29459061863693,50105000,2.54,59.463623046875,13.90999984741211
2019-03-21,175.67193603515625,175.92210712866594,172.42925529102376,172.4485037389134,42428500,2.54,61.51799774169922,13.630000114440918
2019-03-22,171.8134307861328,175.3832616019063,171.63060724355836,174.91177008064918,70794500,2.44,59.784034729003906,16.479999542236328
2019-03-25,171.48626708984375,172.08283676514495,170.2449992839441,171.18798225219317,46336500,2.43,59.03642654418945,16.329999923706055
2019-03-26,172.28492736816406,173.86296239141808,171.40930652393567,172.81414956425067,33248100,2.41,59.60184860229492,14.680000305175781
2019-03-27,171.17837524414062,172.92961699445505,169.9275050593609,172.54473611948654,37096700,2.39,58.766273498535156,15.149999618530273
2019-03-28,171.57290649414062,172.21759010563542,170.54334196548254,171.6210202793525,30368200,2.39,58.66889572143555,14.430000305175781
2019-03-29,172.8719024658203,173.03547758706182,171.84232327167788,172.90076780002377,35205500,2.41,59.53902053833008,13.710000038146973
2019-04-01,175.1619873046875,175.37367623266525,173.9399822085863,174.65201343699582,30969500,2.49,61.02482986450195,13.399999618530273
2019-04-02,175.8258819580078,175.99908862683768,174.91177888140535,175.35440509529144,22645200,2.48,61.11591720581055,13.359999656677246
2019-04-03,176.8362274169922,177.93315413732154,176.28777139796017,176.81697896722775,31633500,2.52,62.46665954589844,13.739999771118164
2019-04-04,176.7688751220703,177.52902002131464,175.74891286364212,176.88433645302771,28530800,2.51,62.601722717285156,13.579999923706055
2019-04-05,177.68299865722656,177.78884311684845,177.06718035095378,177.27886927019753,25674700,2.5,63.054073333740234,12.819999694824219
2019-04-08,178.13522338867188,178.27955005400142,176.6918980063161,177.39431224802837,22697500,2.52,63.201698303222656,13.180000305175781
2019-04-09,177.50973510742188,178.11593633495005,177.13447117663344,177.52898355271566,25631900,2.51,62.54518508911133,14.279999732971191
2019-04-10,178.4623565673828,178.52008722799886,177.54825351568024,177.74069394515496,24563000,2.48,63.028926849365234,13.300000190734863
2019-04-11,178.03900146484375,178.7606641788878,177.7118512248875,178.7606641788878,20654100,2.51,62.97553253173828,13.020000457763672
2019-04-12,178.80877685546875,178.9242381906757,178.0678656959381,178.82802530542503,24989100,2.56,63.84879684448242,12.010000228881836
2019-04-15,178.837646484375,179.03971850810572,177.64449215694083,178.8183980339564,21073000,2.55,63.37446212768555,12.319999694824219
2019-04-16,179.4534454345703,179.8479578732101,178.90497477369098,179.49192764899811,27195700,2.6,65.40371704101562,12.180000305175781
2019-04-17,180.0789031982422,180.8294312733296,179.5496956013399,180.65623926320143,29651600,2.59,66.4874267578125,12.600000381469727
2019-04-18,180.30987548828125,180.69475648463154,179.2514307249146,180.37723773789043,28580900,2.57,66.49685668945312,12.09000015258789
2019-04-22,180.8197784423828,180.88714066555184,179.3860701315215,179.52079457785953,17936000,2.59,66.44660949707031,12.420000076293945
2019-04-23,183.11947631835938,183.3407820706725,181.02185074803685,181.2816387120406,33665600,2.57,67.13138580322266,12.279999732971191
2019-04-24,182.5421600341797,183.50437685761537,182.48441469167216,183.27343953437594,24977100,2.53,67.75333404541016,13.140000343322754
2019-04-25,183.28311157226562,183.99515752149844,182.29202912046213,183.90856150507318,29517500,2.54,66.56282043457031,13.25
2019-04-26,183.44667053222656,183.48516743541944,181.46450580352627,182.99442735444347,26359500,2.51,66.01311492919922,12.729999542236328
2019-04-29,183.80271911621094,184.0913871898311,183.14840383718735,183.44668879642987,21716200,2.54,65.93457794189453,13.109999656677246
2019-04-30,182.37860107421875,182.67690067299523,181.0988654031769,182.32087040421877,31495300,2.51,66.45601654052734,13.119999885559082
2019-05-01,181.79168701171875,184.09140019525643,181.6666087607192,183.57179468957816,34797100,2.52,65.92515563964844,14.800000190734863
2019-05-02,181.00262451171875,182.67688722983908,179.8094702512148,181.73390408168024,44110100,2.55,66.5596694946289,14.420000076293945
2019-05-03,183.8892822265625,184.02399201250978,182.1765372271188,182.50368746695287,30386200,2.54,67.08114624023438,12.869999885559082
2019-05-06,182.76351928710938,183.01369044881244,179.70366125819157,179.9827124407333,38371800,2.51,65.98798370361328,15.4399995803833
2019-05-07,179.20333862304688,181.54151939777594,177.5386922771471,180.77174269269048,58818100,2.45,64.36395263671875,19.31999969482422
2019-05-08,178.75106811523438,180.0981661321153,177.97167464244848,178.61635831354627,37165300,2.49,63.814239501953125,19.399999618530273
2019-05-09,177.788818359375,178.4046365798938,175.2100694668957,176.75923924258174,55351700,2.45,63.1106071472168,19.100000381469727
2019-05-10,178.0101318359375,178.8665043153171,174.19012945384995,177.1537593565579,58526400,2.47,63.201698303222656,16.040000915527344
2019-05-13,171.8326873779297,174.4114214965928,171.33233050331447,173.47806997456195,67185800,2.4,60.245792388916016,20.549999237060547
2019-05-14,173.71864318847656,174.76747083152847,172.1021257460462,172.73719246225767,43360600,2.42,61.63422393798828,18.059999465942383
2019-05-15,176.1723175048828,176.61494381145735,172.53513820271388,172.57363510707714,40944500,2.37,62.108558654785156,16.440000534057617
2019-05-16,177.9427490234375,179.03969029042605,176.03756383570726,176.24925271015098,39281200,2.4,61.12848663330078,15.289999961853027
2019-05-17,176.12417602539062,178.56821518885636,175.97023247894194,176.18192137285678,44702300,2.39,59.93794631958008,15.960000038146973
2019-05-20,173.1509246826172,174.33444733441425,172.5639717983128,173.67053002007452,38608300,2.41,57.5474739074707,16.309999465942383
2019-05-21,174.9599151611328,175.44102365092894,174.08429418596003,174.64238179599545,31613800,2.43,58.72543716430664,14.949999809265137
2019-05-22,174.18051147460938,175.19084217999264,173.92070879442167,173.98807102650423,24332600,2.39,57.484642028808594,14.75
2019-05-23,171.51516723632812,172.2560783811462,170.44710586007636,172.17909926511504,45351300,2.31,56.58940505981445,16.920000076293945
2019-05-24,171.42855834960938,173.05470718314362,171.2168694670035,172.43888898345307,25903300,2.32,56.09622573852539,15.850000381469727
2019-05-28,170.78390502929688,172.87191421138672,170.76465657776487,171.9096971865195,24763800,2.26,55.6156120300293,17.5
2019-05-29,169.3790283203125,170.31237982500807,168.47454214609095,169.7254269682641,42178800,2.25,55.81665802001953,17.899999618530273
2019-05-30,170.09109497070312,170.57220344742336,169.12887801726268,169.83129228223984,30354800,2.22,56.287837982177734,17.299999237060547
2019-05-31,167.3776397705078,168.66700699253767,167.30066065067928,168.0896856172224,45446200,2.14,55.449127197265625,18.709999084472656
2019-06-03,163.6923370361328,167.3776295859365,162.87446146696905,166.92538646087803,75842300,2.07,55.5810661315918,18.860000610351562
2019-06-04,168.30137634277344,168.3591070127015,164.8951199943574,165.53018672809816,47797800,2.12,58.01237106323242,16.969999313354492
2019-06-05,169.55227661132812,169.9371575669806,167.7914176087968,169.90829222942003,34412700,2.12,57.59459686279297,16.09000015258789
2019-06-06,170.8993377685547,171.31308397250612,169.09036536626766,169.8408933454582,29913200,2.12,58.39247131347656,15.930000305175781
2019-06-07,174.1997528076172,174.9021817629929,171.59215305567042,171.81345884648974,45888300,2.09,59.05211639404297,16.299999237060547
2019-06-10,176.22999572753906,177.8657759839731,175.32552429594188,175.36400650658447,41385300,2.15,60.490814208984375,15.9399995803833
2019-06-11,176.4705810546875,178.39501493612255,175.87401124976753,178.06786470002226,41260300,2.15,60.73270034790039,15.989999771118164
2019-06-12,175.45065307617188,176.35513945080305,175.1235028034699,175.98949227409676,27758100,2.13,59.3222770690918,15.90999984741211
2019-06-13,176.4898223876953,176.92281705710488,175.835521941879,176.1819206138596,23715800,2.1,59.6081428527832,15.819999694824219
2019-06-14,175.7393035888672,176.19154673105024,175.0657546586793,175.5853453527484,22844100,2.09,58.106624603271484,15.279999732971191
2019-06-17,176.79774475097656,177.28847010173496,175.93174070095768,176.1241811513179,20379500,2.09,57.67670822143555,15.350000381469727
2019-06-18,179.3668670654297,180.62736893406458,178.4238838732508,178.88575858535435,48177300,2.06,60.171630859375,15.149999618530273
2019-06-19,180.0404052734375,180.444534610749,178.55859770329533,179.60741060362267,31672900,2.03,60.2914924621582,14.329999923706055
2019-06-20,181.71469116210938,182.59029749690512,180.08854203964117,182.55181527607746,40922000,2.01,60.79931640625,14.75
2019-06-21,181.44525146484375,182.59990883120045,181.0603558878815,181.50298213082183,39980400,2.07,60.452354431152344,15.399999618530273
2019-06-24,181.4510498046875,181.99108032614396,181.35460947668682,181.8078525317795,19375200,2.02,60.51543426513672,15.260000228881836
2019-06-25,178.336181640625,181.43173327131953,178.066166417884,181.32565481133372,33921100,2.0,59.67958450317383,16.280000686645508
2019-06-26,179.16551208496094,180.65061047312443,178.87622058117307,179.5223294641752,22595700,2.05,61.606773376464844,16.209999084472656
2019-06-27,179.8502197265625,180.27453359126565,179.35840940959852,179.81165242737444,19709200,2.01,62.50253677368164,15.819999694824219
2019-06-28,180.08169555664062,180.4770656147784,179.43558651340226,180.28419965951355,21179200,2.0,62.58138656616211,15.079999923706055
2019-07-01,182.5118408203125,183.77514451754527,181.66322763820924,183.53405838455677,31025600,2.03,64.15845489501953,14.0600004196167
2019-07-02,183.23509216308594,183.25438317310648,181.93323592391903,182.45397547663993,18035800,1.98,63.35731887817383,12.930000305175781
2019-07-03,184.61407470703125,184.61407470703125,183.5050699358346,183.6979505671566,15792100,1.96,63.06714630126953,12.569999694824219
2019-07-05,184.238037109375,184.57554888748896,182.63722155629412,183.3508418511536,21415600,2.04,62.707576751708984,13.279999732971191
2019-07-08,182.94577026367188,183.10005417407643,182.19356814483825,183.04219586833386,17598800,2.05,62.221839904785156,13.960000038146973
2019-07-09,183.8618927001953,184.0933259209769,181.92355118778963,182.0778498114618,19193500,2.07,62.60978698730469,14.09000015258789
2019-07-10,185.6941680908203,186.20526948082076,184.64303615400644,184.98056260312921,28374500,2.07,63.11444854736328,13.029999732971191
2019-07-11,185.55911254882812,186.446307463081,184.97086198761724,185.97378821397268,23736100,2.13,63.29108810424805,12.930000305175781
2019-07-12,186.6295623779297,186.63920052420542,185.58806870579383,185.7616583418467,20211900,2.12,64.44236755371094,12.390000343322754
2019-07-15,187.2274932861328,187.26607530936863,186.54281687836672,187.0635564742067,15606100,2.09,65.00694274902344,12.680000305175781
2019-07-16,186.26307678222656,187.1695626867147,185.69411723442224,186.9959877933743,20190900,2.13,64.3161849975586,12.859999656677246
2019-07-17,185.3470001220703,186.59101270130827,185.32770911296976,186.26312440551257,16765100,2.06,64.50860595703125,13.970000267028809
2019-07-18,185.55911254882812,185.9159152005589,183.89080117282677,184.46939887443952,28877000,2.04,65.44219970703125,13.529999732971191
2019-07-19,184.19940185546875,186.91885988011438,184.00653593589087,186.8320724235133,29387900,2.05,65.36650848388672,14.449999809265137
2019-07-22,185.66525268554688,186.06063747758023,184.61412067087952,184.61412067087952,18954900,2.05,66.61554718017578,13.529999732971191
2019-07-23,186.8802947998047,186.89958580792828,185.43377819981797,186.6777907160541,23786700,2.08,67.4703369140625,12.609999656677246
2019-07-24,188.19180297851562,188.2014558399006,186.14739756787137,186.1666885759136,20422900,2.05,69.52684020996094,12.069999694824219
2019-07-25,186.4077606201172,187.58426187161578,186.0509432145141,187.55533271909752,23434700,2.08,68.35979461669922,12.739999771118164
2019-07-26,188.32684326171875,188.5775822655633,187.49750634882653,187.59394669103295,20431200,2.08,68.34088134765625,12.15999984741211
2019-07-29,187.68069458007812,188.2207250671652,186.4945551377456,188.1532286136429,20451700,2.06,68.5269775390625,12.829999923706055
2019-07-30,186.8706512451172,187.60354767059863,186.10882566565147,186.24383328915403,18705000,2.06,68.37242126464844,13.9399995803833
2019-07-31,184.28622436523438,187.4974783316908,182.56969247651398,187.37212356323013,41627500,2.02,66.10459899902344,16.1200008392334
2019-08-01,183.37008666992188,188.02787201204782,182.48289156400193,184.60444635769994,63251600,1.9,64.79878234863281,17.8700008392334
2019-08-02,180.66993713378906,182.25146143042306,179.5705850582597,181.9910843109026,55214000,1.86,63.84306335449219,17.610000610351562
2019-08-05,174.28594970703125,176.96682581441843,172.81050403335152,176.8896765008939,75040000,1.75,61.086326599121094,24.59000015258789
2019-08-06,176.7257537841797,177.2465080132084,174.6138518567174,175.89641699123567,41897200,1.73,61.86540603637695,20.170000076293945
2019-08-07,177.68048095703125,177.93120523936935,173.47593818677228,174.80673835665655,49990600,1.71,62.25654220581055,19.489999771118164
2019-08-08,181.5474395751953,181.60531258940676,177.98902172426355,178.48083198462194,38418100,1.72,63.98182678222656,16.90999984741211
2019-08-09,179.840576171875,181.29673078674358,178.43262700086,180.67955101520755,33608900,1.74,62.865264892578125,17.969999313354492
2019-08-12,177.7769317626953,179.2716541113829,176.95723297202795,178.73162349318213,24642900,1.65,62.04203796386719,21.09000015258789
2019-08-13,181.67286682128906,182.91686480011617,177.45868590135373,177.62262270695234,40241900,1.68,63.874576568603516,17.520000457763672
2019-08-14,176.2435760498047,179.31983701926984,175.91570248756597,178.7508773586684,51000500,1.59,61.909568786621094,22.100000381469727
2019-08-15,176.04110717773438,177.0440190730375,174.700668791323,176.47505929863735,36685000,1.52,61.796016693115234,21.18000030517578
2019-08-16,178.86659240722656,179.31983544534856,177.53580716195953,177.64188563289719,32781400,1.55,63.4424934387207,18.469999313354492
2019-08-19,181.71139526367188,182.09714182498521,180.81456209873102,181.45103288885295,22494100,1.6,64.60954284667969,16.8799991607666
2019-08-20,180.303466796875,181.91392011793928,180.25524663576095,181.25817301391527,19902900,1.55,64.36981964111328,17.5
2019-08-21,181.90428161621094,182.48287940426746,181.25817265978117,181.88499060885755,20418500,1.59,64.89653778076172,15.800000190734863
2019-08-22,181.3160400390625,182.7046983434417,179.88879971804616,182.24180243216335,24243700,1.62,64.89653778076172,16.68000030517578
2019-08-23,175.5781707763672,181.73067729966004,175.08634577431144,180.0816568149671,55372400,1.52,62.07673645019531,19.8700008392334
2019-08-26,178.23013305664062,178.2783385032317,176.55216855996204,177.57437123511107,27598900,1.54,62.60348129272461,19.31999969482422
2019-08-27,177.85401916503906,179.7730696946453,177.15970477934187,179.47412530427073,28012800,1.49,62.37006378173828,20.309999465942383
2019-08-28,178.49050903320312,178.78945345552316,176.38824521512777,177.27544033498117,21792400,1.47,62.76435089111328,19.350000381469727
2019-08-29,181.21957397460938,181.74032812215577,180.02378177906377,180.70847268721528,25358900,1.5,64.27202606201172,17.8799991607666
2019-08-30,180.78567504882812,182.2321918824947,179.76347217406058,182.1936098600147,26319800,1.5,64.57479858398438,18.979999542236328
2019-09-03,179.03054809570312,180.50599398338792,178.43265922257646,179.5802315162711,27964200,1.47,63.51186752319336,19.65999984741211
2019-09-04,181.61497497558594,181.76927360462787,180.2359548899553,180.75670908429004,21592100,1.47,65.21826934814453,17.329999923706055
2019-09-05,184.9419708251953,185.47236319665956,183.55331251253546,183.6208236846891,33932600,1.57,67.22431182861328,16.270000457763672
2019-09-06,184.75869750976562,185.31801889870678,184.35367472082015,185.25052245791142,19487800,1.55,67.40409088134766,15.0
2019-09-09,184.37301635742188,185.41451012132364,183.43760107080809,185.33736080013887,24407600,1.63,67.65010833740234,15.270000457763672
